Healthy, Infected, Recovered, Immune
20542,14809,64649,0
20565,14784,64651,0
20602,14777,64621,0
20602,14778,64620,0
20618,14766,64616,0
20628,14762,64610,0
20642,14751,64607,0
20683,14720,64597,0
20700,14711,64589,0
20720,14692,64588,0
20766,14670,64564,0
20785,14677,64538,0
20774,14713,64513,0
20790,14716,64494,0
20816,14725,64459,0
20854,14711,64435,0
20861,14739,64400,0
20887,14754,64359,0
20895,14760,64345,0
20925,14775,64300,0
20957,14753,64290,0
20981,14748,64271,0
21001,14728,64271,0
21034,14713,64253,0
21043,14723,64234,0
21049,14724,64227,0
21053,14740,64207,0
21056,14742,64202,0
21077,14771,64152,0
21069,14759,64172,0
21087,14756,64157,0
21076,14765,64159,0
21090,14770,64140,0
21103,14781,64116,0
21100,14815,64085,0
21090,14843,64067,0
21074,14860,64066,0
21082,14858,64060,0
21126,14838,64036,0
21135,14855,64010,0
21143,14840,64017,0
21128,14868,64004,0
21123,14890,63987,0
21125,14905,63970,0
21116,14911,63973,0
21069,14940,63991,0
21063,14934,64003,0
21023,14950,64027,0
21007,14964,64029,0
20970,15052,63978,0
20976,15130,63894,0
20979,15274,63747,0
20967,15427,63606,0
20958,15560,63482,0
20935,15716,63349,0
20889,15856,63255,0
20933,15946,63121,0
20921,15974,63105,0
20907,15940,63153,0
20903,15930,63167,0
20875,15952,63173,0
20878,15951,63171,0
20903,15937,63160,0
20912,15944,63144,0
20909,15963,63128,0
20878,15998,63124,0
20831,16021,63148,0
20804,16061,63135,0
20774,16082,63144,0
20732,16132,63136,0
20683,16201,63116,0
20620,16249,63131,0
20581,16305,63114,0
20573,16321,63106,0
20546,16381,63073,0
20532,16388,63080,0
20478,16447,63075,0
20415,16506,63079,0
20387,16543,63070,0
20353,16551,63096,0
20309,16614,63077,0
20257,16669,63074,0
20202,16736,63062,0
20101,16827,63072,0
20042,16894,63064,0
19998,16933,63069,0
19943,17004,63053,0
19905,17009,63086,0
19865,17053,63082,0
19832,17079,63089,0
19785,17112,63103,0
19740,17133,63127,0
19697,17162,63141,0
19638,17223,63139,0
19590,17270,63140,0
19546,17312,63142,0
19499,17362,63139,0
19479,17380,63141,0
19436,17415,63149,0
19422,17442,63136,0
19394,17463,63143,0
19343,17518,63139,0
19302,17551,63147,0
19238,17608,63154,0
19192,17662,63146,0
19162,17672,63166,0
19119,17677,63204,0
19084,17678,63238,0
19043,17693,63264,0
19015,17710,63275,0
18970,17735,63295,0
18929,17745,63326,0
18886,17768,63346,0
18830,17816,63354,0
18792,17834,63374,0
18738,17839,63423,0
18705,17873,63422,0
18640,17943,63417,0
18586,18007,63407,0
18522,18060,63418,0
18453,18129,63418,0
18417,18192,63391,0
18340,18260,63400,0
18290,18299,63411,0
18246,18306,63448,0
18211,18321,63468,0
18183,18326,63491,0
18105,18390,63505,0
18065,18399,63536,0
18021,18427,63552,0
17989,18460,63551,0
17955,18478,63567,0
17920,18485,63595,0
17859,18523,63618,0
17829,18536,63635,0
17789,18547,63664,0
17754,18573,63673,0
17694,18586,63720,0
17666,18603,63731,0
17619,18608,63773,0
17577,18632,63791,0
17516,18667,63817,0
17462,18698,63840,0
17384,18737,63879,0
17343,18747,63910,0
17325,18724,63951,0
17366,18646,63988,0
17313,18644,64043,0
17271,18636,64093,0
17213,18654,64133,0
17175,18656,64169,0
17146,18626,64228,0
17084,18636,64280,0
17049,18640,64311,0
17012,18642,64346,0
16987,18620,64393,0
16959,18594,64447,0
16924,18601,64475,0
16895,18611,64494,0
16863,18625,64512,0
16821,18628,64551,0
16813,18602,64585,0
16772,18621,64607,0
16757,18575,64668,0
16722,18548,64730,0
16682,18546,64772,0
16654,18533,64813,0
16611,18514,64875,0
16592,18475,64933,0
16542,18470,64988,0
16532,18432,65036,0
16518,18417,65065,0
16486,18385,65129,0
16451,18369,65180,0
16442,18323,65235,0
16400,18322,65278,0
16385,18320,65295,0
16370,18286,65344,0
16352,18272,65376,0
16338,18232,65430,0
16324,18184,65492,0
16311,18141,65548,0
16287,18114,65599,0
16281,18077,65642,0
16309,18009,65682,0
16311,17949,65740,0
16332,17844,65824,0
16323,17794,65883,0
16285,17764,65951,0
16261,17698,66041,0
16253,17620,66127,0
16245,17536,66219,0
16256,17425,66319,0
16236,17386,66378,0
16216,17329,66455,0
16196,17266,66538,0
16187,17192,66621,0
16192,17082,66726,0
16212,17023,66765,0
16236,16934,66830,0
16224,16851,66925,0
16204,16766,67030,0
16211,16674,67115,0
16200,16594,67206,0
16196,16488,67316,0
16192,16399,67409,0
16197,16318,67485,0
16212,16253,67535,0
16194,16205,67601,0
16212,16127,67661,0
16214,16062,67724,0
16210,15996,67794,0
16227,15900,67873,0
16250,15807,67943,0
16245,15744,68011,0
16273,15639,68088,0
16293,15544,68163,0
16303,15468,68229,0
16341,15392,68267,0
16338,15323,68339,0
16335,15241,68424,0
16361,15112,68527,0
16371,15023,68606,0
16397,14937,68666,0
16414,14845,68741,0
16445,14768,68787,0
16460,14709,68831,0
16478,14642,68880,0
16503,14556,68941,0
16537,14463,69000,0
16534,14399,69067,0
16551,14328,69121,0
16972,13568,69460,0
16995,13459,69546,0
17008,13383,69609,0
17046,13262,69692,0
17094,13156,69750,0
17119,13067,69814,0
17133,12988,69879,0
17149,12906,69945,0
17173,12852,69975,0
17191,12762,70047,0
17215,12690,70095,0
17262,12617,70121,0
17285,12538,70177,0
17289,12479,70232,0
17324,12388,70288,0
17363,12309,70328,0
17395,12209,70396,0
17416,12120,70464,0
17437,12026,70537,0
17482,11930,70588,0
17536,11817,70647,0
17593,11753,70654,0
17628,11668,70704,0
17679,11566,70755,0
17739,11416,70845,0
17781,11298,70921,0
17797,11258,70945,0
17823,11188,70989,0
17872,11156,70972,0
17904,11108,70988,0
17965,11059,70976,0
17985,10992,71023,0
17996,10898,71106,0
18014,10815,71171,0
18048,10715,71237,0
18104,10634,71262,0
18157,10551,71292,0
18218,10457,71325,0
18254,10370,71376,0
18313,10273,71414,0
18353,10208,71439,0
18389,10107,71504,0
18446,10029,71525,0
18471,9954,71575,0
18508,9864,71628,0
18572,9785,71643,0
18622,9701,71677,0
18671,9617,71712,0
18689,9540,71771,0
18756,9443,71801,0
18812,9355,71833,0
18860,9277,71863,0
18898,9196,71906,0
18945,9124,71931,0
18986,9038,71976,0
19020,8981,71999,0
19083,8912,72005,0
19144,8820,72036,0
19162,8773,72065,0
19200,8704,72096,0
19240,8616,72144,0
19285,8541,72174,0
19315,8478,72207,0
19366,8395,72239,0
19385,8332,72283,0
19418,8261,72321,0
19446,8214,72340,0
19495,8162,72343,0
19553,8104,72343,0
19601,8050,72349,0
19633,7980,72387,0
19656,7930,72414,0
19698,7858,72444,0
19730,7790,72480,0
19782,7722,72496,0
19805,7678,72517,0
19855,7614,72531,0
19912,7539,72549,0
19949,7483,72568,0
19989,7415,72596,0
20018,7385,72597,0
20056,7328,72616,0
20095,7276,72629,0
20155,7214,72631,0
20212,7141,72647,0
20269,7077,72654,0
20314,7011,72675,0
20370,6947,72683,0
20409,6888,72703,0
20444,6844,72712,0
20494,6777,72729,0
20547,6728,72725,0
20595,6673,72732,0
20646,6604,72750,0
20704,6544,72752,0
20743,6500,72757,0
20776,6462,72762,0
20837,6419,72744,0
20905,6357,72738,0
20952,6321,72727,0
20999,6299,72702,0
21070,6246,72684,0
21130,6199,72671,0
21188,6139,72673,0
21233,6118,72649,0
21275,6087,72638,0
21330,6052,72618,0
21383,6021,72596,0
21440,5985,72575,0
21495,5932,72573,0
21546,5887,72567,0
21579,5855,72566,0
21640,5810,72550,0
21720,5751,72529,0
21769,5715,72516,0
21831,5730,72439,0
21910,5759,72331,0
21978,5793,72229,0
22047,5835,72118,0
22098,5838,72064,0
22131,5820,72049,0
22192,5775,72033,0
22253,5741,72006,0
22320,5704,71976,0
22376,5672,71952,0
22431,5644,71925,0
22506,5635,71859,0
22561,5585,71854,0
22608,5569,71823,0
22677,5532,71791,0
22753,5502,71745,0
22834,5472,71694,0
22903,5446,71651,0
22948,5405,71647,0
22993,5388,71619,0
23066,5375,71559,0
23131,5342,71527,0
23182,5346,71472,0
23292,5304,71404,0
25490,4253,70257,0
25694,4200,70106,0
25800,4181,70019,0
25869,4181,69950,0
25965,4165,69870,0
26047,4153,69800,0
26133,4130,69737,0
26197,4127,69676,0
26266,4130,69604,0
26335,4114,69551,0
26424,4102,69474,0
26485,4094,69421,0
26573,4085,69342,0
26646,4080,69274,0
26732,4066,69202,0
26801,4062,69137,0
26881,4056,69063,0
26948,4050,69002,0
27036,4017,68947,0
27114,4002,68884,0
27172,4010,68818,0
27233,4000,68767,0
27306,3996,68698,0
27398,3997,68605,0
27488,3977,68535,0
27548,3987,68465,0
27602,3996,68402,0
27679,3995,68326,0
27740,4004,68256,0
27811,3993,68196,0
27870,3981,68149,0
27916,3984,68100,0
27980,3998,68022,0
28086,3964,67950,0
28182,3969,67849,0
28299,3957,67744,0
28406,3945,67649,0
28541,3934,67525,0
28615,3929,67456,0
28708,3926,67366,0
28791,3915,67294,0
28905,3915,67180,0
29013,3892,67095,0
29120,3892,66988,0
29218,3883,66899,0
29308,3883,66809,0
29366,3888,66746,0
29480,3877,66643,0
29532,3891,66577,0
29609,3906,66485,0
29668,3911,66421,0
29729,3932,66339,0
29816,3930,66254,0
29892,3910,66198,0
29964,3931,66105,0
30044,3938,66018,0
30097,3962,65941,0
30172,3971,65857,0
30230,3979,65791,0
30331,3968,65701,0
30397,3983,65620,0
30458,3990,65552,0
30548,3993,65459,0
30614,3998,65388,0
30677,4012,65311,0
30780,4023,65197,0
31107,3960,64933,0
31176,3993,64831,0
31264,4002,64734,0
31367,4015,64618,0
31437,4035,64528,0
31524,4050,64426,0
31582,4063,64355,0
31654,4056,64290,0
31704,4071,64225,0
31730,4081,64189,0
31804,4087,64109,0
31884,4096,64020,0
31944,4118,63938,0
31987,4138,63875,0
32029,4165,63806,0
32093,4167,63740,0
32165,4196,63639,0
32230,4219,63551,0
32287,4242,63471,0
32336,4269,63395,0
32398,4299,63303,0
32441,4346,63213,0
32492,4387,63121,0
32549,4424,63027,0
32596,4475,62929,0
32653,4541,62806,0
32707,4609,62684,0
32803,4666,62531,0
32877,4741,62382,0
32950,4814,62236,0
33009,4878,62113,0
33072,4938,61990,0
33115,4998,61887,0
33159,5078,61763,0
33189,5166,61645,0
33238,5244,61518,0
33276,5321,61403,0
33322,5407,61271,0
33356,5482,61162,0
33436,5556,61008,0
33451,5630,60919,0
33501,5716,60783,0
33528,5775,60697,0
33645,5810,60545,0
33678,5877,60445,0
33738,5911,60351,0
33752,5943,60305,0
33846,5968,60186,0
33880,6023,60097,0
33914,6074,60012,0
33947,6128,59925,0
33984,6165,59851,0
34035,6212,59753,0
34077,6261,59662,0
34108,6319,59573,0
34110,6411,59479,0
34166,6451,59383,0
34230,6495,59275,0
34259,6556,59185,0
34299,6617,59084,0
34316,6700,58984,0
34361,6765,58874,0
34383,6831,58786,0
34406,6905,58689,0
34439,6957,58604,0
34482,7009,58509,0
34526,7081,58393,0
34525,7173,58302,0
34560,7251,58189,0
34594,7317,58089,0
34636,7367,57997,0
34685,7434,57881,0
34659,7533,57808,0
34657,7624,57719,0
34718,7698,57584,0
34716,7790,57494,0
34737,7863,57400,0
34747,7963,57290,0
34730,8064,57206,0
34757,8135,57108,0
34738,8237,57025,0
34763,8326,56911,0
34786,8417,56797,0
34790,8509,56701,0
34784,8616,56600,0
34803,8712,56485,0
34814,8797,56389,0
34828,8910,56262,0
34830,8997,56173,0
34793,9129,56078,0
34791,9228,55981,0
34777,9320,55903,0
34799,9418,55783,0
34814,9518,55668,0
34831,9620,55549,0
34826,9705,55469,0
34799,9808,55393,0
34774,9912,55314,0
34789,10016,55195,0
34812,10095,55093,0
34768,10209,55023,0
34738,10308,54954,0
34750,10386,54864,0
34713,10490,54797,0
34704,10620,54676,0
34707,10724,54569,0
34668,10835,54497,0
34620,10961,54419,0
34604,11063,54333,0
34576,11162,54262,0
34536,11297,54167,0
34531,11440,54029,0
34492,11593,53915,0
34467,11714,53819,0
34447,11835,53718,0
34401,11955,53644,0
34352,12070,53578,0
34328,12171,53501,0
34300,12273,53427,0
34293,12376,53331,0
34274,12491,53235,0
34238,12609,53153,0
34198,12744,53058,0
34148,12861,52991,0
34073,12991,52936,0
34014,13116,52870,0
33952,13248,52800,0
33899,13362,52739,0
33857,13474,52669,0
33787,13628,52585,0
33695,13763,52542,0
33657,13873,52470,0
33594,13987,52419,0
33508,14105,52387,0
33446,14209,52345,0
33375,14344,52281,0
33338,14441,52221,0
33269,14566,52165,0
33223,14648,52129,0
33149,14771,52080,0
33104,14864,52032,0
33025,15028,51947,0
32964,15139,51897,0
32886,15259,51855,0
32811,15383,51806,0
32726,15516,51758,0
32634,15667,51699,0
32579,15788,51633,0
32522,15927,51551,0
32461,16029,51510,0
32373,16150,51477,0
32313,16262,51425,0
32228,16389,51383,0
32137,16538,51325,0
32063,16682,51255,0
31964,16798,51238,0
31867,16936,51197,0
31794,17074,51132,0
31742,17186,51072,0
31627,17335,51038,0
31536,17488,50976,0
31470,17617,50913,0
31386,17749,50865,0
31274,17903,50823,0
31146,18057,50797,0
31042,18183,50775,0
30992,18268,50740,0
30923,18377,50700,0
30813,18502,50685,0
30714,18599,50687,0
30631,18695,50674,0
30530,18829,50641,0
30455,18972,50573,0
30360,19099,50541,0
30253,19229,50518,0
30180,19315,50505,0
30065,19464,50471,0
29949,19590,50461,0
29870,19691,50439,0
29772,19819,50409,0
29684,19911,50405,0
29588,20011,50401,0
29508,20120,50372,0
29435,20203,50362,0
29341,20310,50349,0
29261,20423,50316,0
29176,20518,50306,0
29066,20637,50297,0
28985,20698,50317,0
28873,20842,50285,0
28818,20889,50293,0
28739,20962,50299,0
28697,21031,50272,0
28624,21104,50272,0
28525,21191,50284,0
28452,21279,50269,0
28393,21340,50267,0
28300,21443,50257,0
28189,21562,50249,0
28087,21644,50269,0
27956,21767,50277,0
27896,21856,50248,0
27840,21929,50231,0
27721,22032,50247,0
27620,22101,50279,0
27503,22225,50272,0
27410,22319,50271,0
27308,22412,50280,0
27245,22475,50280,0
27172,22517,50311,0
27083,22580,50337,0
26986,22670,50344,0
26888,22758,50354,0
26776,22861,50363,0
26719,22911,50370,0
26618,22995,50387,0
26531,23078,50391,0
26405,23185,50410,0
26291,23277,50432,0
26235,23320,50445,0
26186,23365,50449,0
26119,23391,50490,0
26037,23453,50510,0
25948,23512,50540,0
25887,23558,50555,0
25803,23619,50578,0
25726,23697,50577,0
25639,23763,50598,0
25549,23832,50619,0
25460,23868,50672,0
25388,23925,50687,0
25312,23967,50721,0
25253,24026,50721,0
25144,24101,50755,0
25057,24172,50771,0
24962,24238,50800,0
24886,24267,50847,0
24817,24313,50870,0
24743,24342,50915,0
24658,24387,50955,0
24584,24406,51010,0
24506,24435,51059,0
24464,24473,51063,0
24394,24514,51092,0
24376,24496,51128,0
24315,24513,51172,0
24254,24513,51233,0
24190,24518,51292,0
24133,24513,51354,0
24071,24498,51431,0
24008,24531,51461,0
23908,24570,51522,0
23807,24624,51569,0
23733,24637,51630,0
23674,24693,51633,0
23640,24696,51664,0
23541,24718,51741,0
23470,24734,51796,0
23390,24774,51836,0
23294,24783,51923,0
23254,24769,51977,0
23184,24791,52025,0
23202,24743,52055,0
23149,24745,52106,0
23118,24732,52150,0
23072,24720,52208,0
23017,24706,52277,0
22999,24687,52314,0
23025,24657,52318,0
22986,24621,52393,0
22934,24668,52398,0
22913,24627,52460,0
22858,24612,52530,0
22835,24591,52574,0
22818,24543,52639,0
22722,24563,52715,0
22685,24552,52763,0
22645,24515,52840,0
22606,24511,52883,0
22557,24512,52931,0
22528,24528,52944,0
22485,24526,52989,0
22443,24487,53070,0
22429,24464,53107,0
22373,24480,53147,0
23620,22666,53714,0
23528,22740,53732,0
23403,22824,53773,0
23288,22871,53841,0
23193,22918,53889,0
23159,22911,53930,0
23070,22946,53984,0
23034,22954,54012,0
22954,22990,54056,0
22901,23010,54089,0
22846,23033,54121,0
22797,23055,54148,0
22740,23075,54185,0
22682,23090,54228,0
22602,23140,54258,0
22537,23165,54298,0
22494,23149,54357,0
22432,23191,54377,0
22347,23191,54462,0
22304,23160,54536,0
22213,23214,54573,0
22179,23216,54605,0
22108,23183,54709,0
22013,23169,54818,0
21984,23120,54896,0
21968,23090,54942,0
21935,23069,54996,0
21864,23111,55025,0
21801,23127,55072,0
21704,23153,55143,0
21655,23146,55199,0
21598,23144,55258,0
21544,23174,55282,0
21480,23150,55370,0
21435,23118,55447,0
21339,23150,55511,0
21217,23147,55636,0
21156,23177,55667,0
21091,23205,55704,0
21032,23193,55775,0
20978,23164,55858,0
20934,23145,55921,0
20879,23161,55960,0
20848,23139,56013,0
20768,23176,56056,0
20696,23159,56145,0
20650,23116,56234,0
20598,23085,56317,0
20549,23093,56358,0
20538,23066,56396,0
20465,23056,56479,0
20407,23061,56532,0
20351,23050,56599,0
20281,23052,56667,0
20211,23062,56727,0
20163,23054,56783,0
20109,23051,56840,0
20032,23058,56910,0
19979,23055,56966,0
19905,23061,57034,0
19844,23095,57061,0
19783,23093,57124,0
19699,23110,57191,0
19619,23130,57251,0
19569,23120,57311,0
19515,23132,57353,0
19439,23170,57391,0
19396,23117,57487,0
19320,23080,57600,0
19298,23023,57679,0
19221,23002,57777,0
19135,23027,57838,0
19101,23019,57880,0
19065,22963,57972,0
19003,22919,58078,0
18970,22828,58202,0
18915,22753,58332,0
18864,22719,58417,0
18775,22769,58456,0
18724,22755,58521,0
18627,22786,58587,0
18560,22766,58674,0
18520,22732,58748,0
18437,22768,58795,0
18355,22781,58864,0
18306,22752,58942,0
18222,22755,59023,0
18153,22726,59121,0
18087,22735,59178,0
18068,22690,59242,0
18025,22683,59292,0
17946,22680,59374,0
17890,22568,59542,0
17836,22517,59647,0
17755,22494,59751,0
17689,22477,59834,0
17623,22438,59939,0
17600,22390,60010,0
17551,22348,60101,0
17483,22332,60185,0
17446,22285,60269,0
17372,22347,60281,0
17292,22480,60228,0
17253,22636,60111,0
17209,22776,60015,0
17164,22912,59924,0
17106,23066,59828,0
17043,23217,59740,0
16993,23364,59643,0
16913,23535,59552,0
16847,23652,59501,0
16804,23603,59593,0
16764,23424,59812,0
16734,23231,60035,0
16664,23096,60240,0
16620,22970,60410,0
16586,22838,60576,0
16536,22731,60733,0
16496,22608,60896,0
16434,22513,61053,0
16373,22446,61181,0
16294,22373,61333,0
16226,22282,61492,0
16215,22173,61612,0
16156,22074,61770,0
16113,21989,61898,0
16051,21872,62077,0
15995,21752,62253,0
15961,21608,62431,0
15915,21488,62597,0
15863,21407,62730,0
15803,21332,62865,0
15778,21203,63019,0
15700,21110,63190,0
15653,20998,63349,0
15571,20929,63500,0
15521,20802,63677,0
15459,20737,63804,0
15398,20675,63927,0
15361,20562,64077,0
15319,20400,64281,0
15281,20289,64430,0
15220,20195,64585,0
15158,20103,64739,0
15098,19994,64908,0
15020,19856,65124,0
14977,19682,65341,0
14906,19572,65522,0
14865,19456,65679,0
14848,19333,65819,0
14811,19208,65981,0
14774,19088,66138,0
14743,18942,66315,0
14724,18817,66459,0
14691,18700,66609,0
14655,18589,66756,0
14607,18492,66901,0
14562,18387,67051,0
14509,18232,67259,0
14472,18132,67396,0
14433,18035,67532,0
14388,17957,67655,0
14342,17860,67798,0
14326,17708,67966,0
14313,17542,68145,0
14272,17424,68304,0
14242,17288,68470,0
14197,17179,68624,0
14176,17046,68778,0
14145,16924,68931,0
14135,16776,69089,0
14086,16665,69249,0
14074,16496,69430,0
14043,16404,69553,0
14017,16295,69688,0
13989,16177,69834,0
13970,16046,69984,0
13941,15925,70134,0
13899,15813,70288,0
13878,15726,70396,0
13842,15629,70529,0
13817,15521,70662,0
13810,15326,70864,0
13785,15209,71006,0
13777,15082,71141,0
13743,15007,71250,0
13716,14914,71370,0
13691,14794,71515,0
13676,14706,71618,0
13636,14619,71745,0
13597,14507,71896,0
13561,14399,72040,0
13500,14316,72184,0
13491,14177,72332,0
13474,14018,72508,0
13445,13930,72625,0
13411,13849,72740,0
13397,13739,72864,0
13361,13646,72993,0
13335,13548,73117,0
13319,13363,73318,0
13305,13264,73431,0
13298,13187,73515,0
13309,13097,73594,0
13283,13010,73707,0
13261,12924,73815,0
13262,12804,73934,0
13248,12704,74048,0
13240,12580,74180,0
13224,12468,74308,0
13194,12384,74422,0
13181,12297,74522,0
13188,12173,74639,0
13176,12081,74743,0
13157,11978,74865,0
13138,11879,74983,0
13122,11787,75091,0
13110,11665,75225,0
13107,11557,75336,0
13092,11486,75422,0
13058,11393,75549,0
13019,11345,75636,0
12997,11246,75757,0
12977,11151,75872,0
12948,11046,76006,0
12943,10939,76118,0
12920,10827,76253,0
12914,10716,76370,0
12907,10618,76475,0
12929,10471,76600,0
12931,10361,76708,0
12925,10278,76797,0
12928,10199,76873,0
12921,10116,76963,0
12915,10030,77055,0
12922,9936,77142,0
12915,9834,77251,0
12899,9782,77319,0
12902,9689,77409,0
12886,9603,77511,0
12867,9547,77586,0
12852,9464,77684,0
12840,9393,77767,0
12831,9297,77872,0
12830,9200,77970,0
12836,9129,78035,0
12828,9041,78131,0
12818,8952,78230,0
12821,8874,78305,0
12807,8779,78414,0
12787,8709,78504,0
12775,8641,78584,0
12764,8592,78644,0
12759,8521,78720,0
12746,8462,78792,0
12742,8349,78909,0
12746,8260,78994,0
12724,8216,79060,0
12715,8149,79136,0
12701,8091,79208,0
12686,8038,79276,0
12700,7925,79375,0
12691,7854,79455,0
12680,7805,79515,0
12670,7739,79591,0
12650,7696,79654,0
12644,7618,79738,0
12643,7559,79798,0
12639,7495,79866,0
12636,7414,79950,0
12618,7375,80007,0
12608,7301,80091,0
12614,7223,80163,0
12614,7161,80225,0
12608,7092,80300,0
12797,6428,80775,0
12790,6379,80831,0
12791,6326,80883,0
12787,6269,80944,0
12786,6225,80989,0
12784,6187,81029,0
12781,6123,81096,0
12783,6053,81164,0
12788,5990,81222,0
12795,5942,81263,0
12815,5863,81322,0
12815,5808,81377,0
12811,5759,81430,0
12802,5713,81485,0
12807,5649,81544,0
12810,5617,81573,0
12817,5567,81616,0
12813,5517,81670,0
12803,5491,81706,0
12807,5425,81768,0
12795,5384,81821,0
12797,5326,81877,0
12787,5279,81934,0
12794,5217,81989,0
12793,5155,82052,0
12788,5118,82094,0
12788,5063,82149,0
12813,5000,82187,0
12811,4942,82247,0
12819,4881,82300,0
